time,x-axis,y-axis,z-axis,Event1,Event2
64.096,-3.22,3.06,7.35,0,0

64.16,-1.99,3.22,8.27,0,0

64.226,-1.84,2.91,6.9,0,0

64.286,-1.53,2.45,8.89,0,0

64.347,-2.3,2.45,9.5,0,0

64.406,-1.23,2.45,9.19,0,0

64.466,-3.98,0.92,11.19,0,0

64.526,-3.52,1.84,7.81,0,0

64.586,-2.76,2.3,8.73,0,0

64.655,-4.14,2.15,8.43,0,0

64.716,-2.91,2.3,5.82,0,0

64.776,-2.76,3.52,7.2,0,0

64.836,-6.13,4.9,11.65,0,0

64.896,-5.82,10.27,6.74,0,0

64.956,-4.29,9.04,5.52,0,0

65.016,-1.53,4.6,5.82,0,0

65.076,-4.29,4.6,4.29,0,0

65.155,-5.21,0.77,5.52,0,0

65.216,0.77,2.45,9.96,0,0

65.286,-7.81,5.52,7.97,0,0

65.346,-2.91,7.05,7.97,0,0

65.411,-1.99,3.68,5.82,0,0

65.476,-0.77,5.06,9.35,0,0

65.536,-1.07,5.67,10.42,0,0

65.596,-0.31,2.91,8.43,0,0

65.664,0.46,4.9,6.9,0,0

65.726,-2.6,6.28,9.19,0,0

65.786,-3.98,6.13,10.42,0,0

