time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
631.057 s, -2.18 , 8.5 , 5.78,0,0,28.57958104,77.21447182
631.087 s, -1.76 , 7.58 , 6.93,0,0,28.57958104,77.21447182
631.118 s, -0.23 , 6.28 , 9.26,0,0,28.57958104,77.21447182
631.149 s, 1.49 , 6.28 , 11.18,0,0,28.57958104,77.21447182
631.179 s, 1.8800000000000001 , 7.62 , 9.76,0,0,28.57958104,77.21447182
631.211 s, 2.0300000000000002 , 6.93 , 7.8500000000000005,0,0,28.57958104,77.21447182
631.241 s, 1.3800000000000001 , 6.2 , 7.2,0,0,28.57958104,77.21447182
631.272 s, 1.23 , 8.35 , 7.54,0,0,28.57958104,77.21447182
631.303 s, 1.1500000000000001 , 7.08 , 8.27,0,0,28.57958104,77.21447182
631.3340000000001 s, -0.88 , 6.55 , 7.3100000000000005,0,0,28.57958104,77.21447182
631.364 s, -1.42 , 8.88 , 6.74,0,0,28.57958104,77.21447182
631.395 s, 0.11 , 9.61 , 6.55,0,0,28.57958104,77.21447182
631.426 s, 0.34 , 3.48 , 6.58,0,0,28.57958104,77.21447182
631.456 s, -5.01 , 1.95 , 5.78,0,0,28.57958104,77.21447182
631.487 s, -6.93 , 10.07 , 4.33,0,0,28.57958104,77.21447182
631.517 s, 0.34 , 7.2700000000000005 , 7.58,0,0,28.57958104,77.21447182
631.548 s, 1.0 , 3.37 , 7.2700000000000005,0,0,28.57958104,77.21447182
631.5790000000001 s, -5.09 , 3.14 , 4.71,0,0,28.57958104,77.21447182
631.609 s, -6.05 , 9.03 , 2.72,0,0,28.57958104,77.21447182
631.64 s, 1.23 , 5.44 , 5.82,0,0,28.57958104,77.21447182
631.67 s, 2.07 , 5.63 , 6.74,0,0,28.57958104,77.21447182
631.701 s, 0.11 , 10.370000000000001 , 5.01,0,0,28.57958104,77.21447182
631.731 s, 1.61 , 8.46 , 5.13,0,0,28.57958104,77.21447182
631.7620000000001 s, -0.5700000000000001 , 7.3100000000000005 , 4.4,0,0,28.57958104,77.21447182
631.797 s, -1.57 , 10.3 , 5.32,0,0,28.57958104,77.21447182
631.828 s, -0.15 , 9.49 , 7.92,0,0,28.57958104,77.21447182
631.8580000000001 s, -0.6900000000000001 , 7.04 , 8.69,0,0,28.57958104,77.21447182
631.889 s, -0.92 , 5.09 , 9.3,0,0,28.57958104,77.21447182
631.919 s, -0.04 , 6.43 , 10.34,0,0,28.57958104,77.21447182
631.95 s, -0.04 , 7.62 , 8.84,0,0,28.57958104,77.21447182
631.981 s, -0.8 , 6.66 , 6.2,0,0,28.57958104,77.21447182
632.013 s, -2.0300000000000002 , 6.24 , 4.48,0,0,28.57958104,77.21447182
632.043 s, -2.3000000000000003 , 8.73 , 4.1,0,0,28.57958104,77.21447182
632.0740000000001 s, -0.61 , 6.890000000000001 , 5.55,0,0,28.57958104,77.21447182
632.105 s, -0.92 , 4.98 , 7.08,0,0,28.57958104,77.21447182
632.135 s, -0.5 , 6.66 , 6.78,0,0,28.57958104,77.21447182
632.166 s, 1.19 , 6.55 , 6.3500000000000005,0,0,28.57958104,77.21447182
632.196 s, 0.38 , 5.67 , 5.4,0,0,28.57958104,77.21447182
632.227 s, -2.37 , 9.72 , 3.83,0,0,28.57958104,77.21447182
632.258 s, -1.57 , 11.370000000000001 , 2.99,0,0,28.57958104,77.21447182
632.288 s, -0.23 , 6.55 , 4.71,0,0,28.57958104,77.21447182
632.319 s, -0.31 , 5.13 , 7.5,0,0,28.57958104,77.21447182
632.349 s, 0.5700000000000001 , 8.31 , 9.11,0,0,28.57958104,77.21447182
632.38 s, 2.2600000000000002 , 8.96 , 8.19,0,0,28.57958104,77.21447182
632.41 s, 1.45 , 6.78 , 6.01,0,0,28.57958104,77.21447182
632.441 s, -0.38 , 6.3500000000000005 , 5.21,0,0,28.57958104,77.21447182
632.472 s, -0.92 , 7.3100000000000005 , 5.05,0,0,28.57958104,77.21447182
632.503 s, 0.0 , 5.9 , 5.9,0,0,28.57958104,77.21447182
632.534 s, 0.04 , 7.3100000000000005 , 6.51,0,0,28.57958104,77.21447182
632.565 s, 0.8 , 10.03 , 6.66,0,0,28.57958104,77.21447182
632.595 s, 1.42 , 8.5 , 6.62,0,0,28.57958104,77.21447182
632.626 s, 0.23 , 6.47 , 6.8500000000000005,0,0,28.57958104,77.21447182
632.657 s, 0.84 , 6.93 , 8.040000000000001,0,0,28.57958104,77.21447182
632.687 s, 2.34 , 7.62 , 8.0,0,0,28.57958104,77.21447182
632.718 s, 2.3000000000000003 , 7.5 , 6.390000000000001,0,0,28.57958104,77.21447182
632.749 s, 0.96 , 7.96 , 4.82,0,0,28.57958104,77.21447182
632.78 s, 0.23 , 7.5 , 4.29,0,0,28.57958104,77.21447182
632.8100000000001 s, -0.04 , 6.890000000000001 , 4.75,0,0,28.57958104,77.21447182
632.841 s, 0.27 , 7.12 , 6.24,0,0,28.57958104,77.21447182
632.872 s, 0.65 , 7.46 , 7.5,0,0,28.57958104,77.21447182
632.902 s, 1.03 , 8.0 , 7.62,0,0,28.57958104,77.21447182
632.933 s, 1.6500000000000001 , 7.62 , 7.46,0,0,28.57958104,77.21447182
632.963 s, 1.07 , 7.01 , 6.93,0,0,28.57958104,77.21447182
632.994 s, 0.11 , 7.69 , 5.9,0,0,28.57958104,77.21447182
633.024 s, -0.04 , 7.58 , 5.47,0,0,28.57958104,77.21447182
633.0550000000001 s, -0.38 , 6.93 , 5.47,0,0,28.57958104,77.21447182
633.086 s, -0.6900000000000001 , 7.16 , 6.05,0,0,28.57958104,77.21447182
633.116 s, -0.19 , 8.42 , 6.8100000000000005,0,0,28.57958104,77.21447182
633.147 s, 0.88 , 8.08 , 7.46,0,0,28.57958104,77.21447182
633.177 s, 1.0 , 5.93 , 7.390000000000001,0,0,28.57958104,77.21447182
633.2090000000001 s, 0.0 , 6.13 , 6.3500000000000005,0,0,28.57958104,77.21447182
633.239 s, 0.23 , 7.62 , 5.28,0,0,28.57958104,77.21447182
633.27 s, 0.23 , 6.8500000000000005 , 5.21,0,0,28.57958104,77.21447182
633.3000000000001 s, -0.8 , 8.61 , 5.09,0,0,28.57958104,77.21447182
633.331 s, -0.34 , 8.73 , 5.55,0,0,28.57958104,77.21447182
633.362 s, -0.04 , 7.43 , 6.62,0,0,28.57958104,77.21447182
633.393 s, 0.77 , 7.16 , 7.12,0,0,28.57958104,77.21447182
633.423 s, 2.14 , 7.66 , 7.8500000000000005,0,0,28.57958104,77.21447182
633.4540000000001 s, 2.5300000000000002 , 8.61 , 7.62,0,0,28.57958104,77.21447182
633.485 s, 2.41 , 9.53 , 6.390000000000001,0,0,28.57958104,77.21447182
633.515 s, 1.53 , 8.5 , 5.21,0,0,28.57958104,77.21447182
633.546 s, 0.38 , 7.54 , 4.4,0,0,28.57958104,77.21447182
633.576 s, 3.33 , 9.76 , 3.18,0,0,28.57958104,77.21447182
633.607 s, 6.62 , 12.06 , 3.64,0,0,28.57958104,77.21447182
633.638 s, 2.34 , 8.08 , 8.69,0,0,28.57958104,77.21447182
633.668 s, 0.42 , 7.3100000000000005 , 10.68,0,0,28.57958104,77.21447182
633.6990000000001 s, 1.6500000000000001 , 9.0 , 6.890000000000001,0,0,28.57958104,77.21447182
633.729 s, 0.54 , 9.07 , 4.94,0,0,28.57958104,77.21447182
633.76 s, -1.19 , 8.84 , 2.37,0,0,28.57958104,77.21447182
633.791 s, -2.11 , 7.16 , 0.6900000000000001,0,0,28.57958104,77.21447182
633.823 s, -3.22 , 6.51 , 1.68,0,0,28.57958104,77.21447182
633.854 s, -6.47 , 6.24 , 1.3800000000000001,0,0,28.57958104,77.21447182
633.884 s, -8.84 , 5.28 , 0.11,0,0,28.57958104,77.21447182
633.915 s, -8.88 , 3.41 , 0.88,0,0,28.57958104,77.21447182
633.945 s, -8.31 , 2.64 , 1.72,0,0,28.57958104,77.21447182
633.976 s, -7.2 , 4.17 , 1.9100000000000001,0,0,28.57958104,77.21447182
634.0070000000001 s, -5.82 , 4.59 , 2.7600000000000002,0,0,28.57958104,77.21447182
634.037 s, -5.97 , 5.63 , 2.87,0,0,28.57958104,77.21447182
634.068 s, -5.86 , 6.8500000000000005 , 1.95,0,0,28.57958104,77.21447182
634.099 s, -3.83 , 7.24 , 2.49,0,0,28.57958104,77.21447182
634.13 s, -1.8800000000000001 , 7.3500000000000005 , 4.0200000000000005,0,0,28.57958104,77.21447182
634.16 s, 1.23 , 6.890000000000001 , 6.2,0,0,28.57958104,77.21447182
634.194 s, 4.5200000000000005 , 9.03 , 7.8100000000000005,0,0,28.57958104,77.21447182
634.226 s, 2.95 , 11.18 , 7.58,0,0,28.57958104,77.21447182
634.2570000000001 s, 1.9100000000000001 , 8.08 , 7.890000000000001,0,0,28.57958104,77.21447182
634.287 s, -0.23 , 7.66 , 7.01,0,0,28.57958104,77.21447182
634.318 s, -1.72 , 11.370000000000001 , 5.36,0,0,28.57958104,77.21447182
634.3480000000001 s, 0.84 , 8.8 , 5.63,0,0,28.57958104,77.21447182
634.379 s, 1.8800000000000001 , 6.78 , 6.55,0,0,28.57958104,77.21447182
634.41 s, 2.07 , 9.950000000000001 , 5.74,0,0,28.57958104,77.21447182
634.44 s, 3.41 , 9.88 , 4.4,0,0,28.57958104,77.21447182
634.471 s, 2.49 , 8.27 , 2.83,0,0,28.57958104,77.21447182
634.501 s, 0.8 , 9.03 , 1.6500000000000001,0,0,28.57958104,77.21447182
634.532 s, -0.73 , 8.31 , 2.79,0,0,28.57958104,77.21447182
634.562 s, -1.34 , 7.24 , 5.4,0,0,28.57958104,77.21447182
634.593 s, -1.07 , 7.24 , 6.24,0,0,28.57958104,77.21447182
634.624 s, -0.61 , 9.49 , 4.63,0,0,28.57958104,77.21447182
634.654 s, 1.07 , 9.950000000000001 , 3.94,0,0,28.57958104,77.21447182
634.6850000000001 s, 2.79 , 8.040000000000001 , 4.5600000000000005,0,0,28.57958104,77.21447182
634.715 s, 1.68 , 7.73 , 4.9,0,0,28.57958104,77.21447182
634.746 s, 0.65 , 9.38 , 4.29,0,0,28.57958104,77.21447182
634.777 s, 1.1500000000000001 , 7.890000000000001 , 4.86,0,0,28.57958104,77.21447182
634.808 s, 0.23 , 8.31 , 4.63,0,0,28.57958104,77.21447182
634.8480000000001 s, 0.15 , 11.18 , 3.98,0,0,28.57958104,77.21447182
634.878 s, 1.26 , 8.65 , 5.09,0,0,28.57958104,77.21447182
634.909 s, 1.11 , 7.92 , 5.28,0,0,28.57958104,77.21447182
634.94 s, 2.07 , 9.19 , 3.98,0,0,28.57958104,77.21447182
634.97 s, 2.83 , 9.0 , 3.18,0,0,28.57958104,77.21447182
635.001 s, 2.49 , 8.65 , 2.68,0,0,28.57958104,77.21447182
635.0310000000001 s, 0.96 , 9.15 , 2.41,0,0,28.57958104,77.21447182
635.062 s, 0.11 , 9.57 , 3.14,0,0,28.57958104,77.21447182
635.093 s, 1.1500000000000001 , 9.3 , 4.71,0,0,28.57958104,77.21447182
635.123 s, 2.07 , 9.07 , 6.390000000000001,0,0,28.57958104,77.21447182
635.154 s, 0.5 , 9.07 , 6.05,0,0,28.57958104,77.21447182
635.187 s, -1.11 , 8.42 , 4.71,0,0,28.57958104,77.21447182
635.217 s, -1.34 , 7.46 , 5.28,0,0,28.57958104,77.21447182
635.248 s, -0.34 , 7.66 , 6.8500000000000005,0,0,28.57958104,77.21447182
635.279 s, 0.46 , 9.19 , 6.32,0,0,28.57958104,77.21447182
635.309 s, 0.92 , 8.92 , 4.63,0,0,28.57958104,77.21447182
635.34 s, 0.73 , 7.16 , 3.22,0,0,28.57958104,77.21447182
635.37 s, -0.38 , 7.54 , 2.0300000000000002,0,0,28.57958104,77.21447182
635.4010000000001 s, -1.3800000000000001 , 10.26 , 0.5700000000000001,0,0,28.57958104,77.21447182
635.431 s, 0.0 , 8.540000000000001 , 1.34,0,0,28.57958104,77.21447182
635.462 s, 0.5 , 6.24 , 3.25,0,0,28.57958104,77.21447182
635.493 s, 0.08 , 8.15 , 3.45,0,0,28.57958104,77.21447182
635.527 s, 1.0 , 8.040000000000001 , 3.68,0,0,28.57958104,77.21447182
635.557 s, 0.46 , 8.27 , 3.79,0,0,28.57958104,77.21447182
635.588 s, 0.23 , 10.11 , 4.13,0,0,28.57958104,77.21447182
635.619 s, 0.84 , 10.34 , 5.17,0,0,28.57958104,77.21447182
635.649 s, 1.61 , 8.65 , 6.890000000000001,0,0,28.57958104,77.21447182
635.6800000000001 s, 2.18 , 8.040000000000001 , 7.5,0,0,28.57958104,77.21447182
635.711 s, 2.72 , 9.15 , 6.32,0,0,28.57958104,77.21447182
635.741 s, 2.79 , 8.84 , 5.24,0,0,28.57958104,77.21447182
635.772 s, 2.14 , 8.77 , 4.67,0,0,28.57958104,77.21447182
635.802 s, 1.68 , 8.77 , 4.4,0,0,28.57958104,77.21447182
635.833 s, 1.61 , 9.03 , 4.21,0,0,28.57958104,77.21447182
635.863 s, 1.6500000000000001 , 8.31 , 5.05,0,0,28.57958104,77.21447182
635.894 s, 0.65 , 8.96 , 6.16,0,0,28.57958104,77.21447182
635.9250000000001 s, 0.54 , 9.42 , 6.58,0,0,28.57958104,77.21447182
635.955 s, -0.08 , 8.35 , 6.43,0,0,28.57958104,77.21447182
635.986 s, -1.0 , 6.97 , 6.13,0,0,28.57958104,77.21447182
636.016 s, -1.42 , 7.2700000000000005 , 5.05,0,0,28.57958104,77.21447182
636.047 s, -1.3800000000000001 , 7.43 , 4.25,0,0,28.57958104,77.21447182
636.077 s, -2.0300000000000002 , 9.8 , 2.91,0,0,28.57958104,77.21447182
636.1080000000001 s, -0.65 , 6.62 , 3.71,0,0,28.57958104,77.21447182
636.139 s, -1.68 , 6.390000000000001 , 4.5200000000000005,0,0,28.57958104,77.21447182
636.169 s, -1.99 , 11.91 , 3.41,0,0,28.57958104,77.21447182
636.201 s, 1.03 , 7.5 , 4.9,0,0,28.57958104,77.21447182
636.232 s, -0.84 , 4.0200000000000005 , 5.9,0,0,28.57958104,77.21447182
636.263 s, -1.3 , 10.53 , 3.48,0,0,28.57958104,77.21447182
636.294 s, 3.29 , 8.88 , 3.9,0,0,28.57958104,77.21447182
636.3240000000001 s, 1.61 , 7.62 , 4.59,0,0,28.57958104,77.21447182
636.355 s, -0.11 , 11.6 , 3.37,0,0,28.57958104,77.21447182
636.385 s, 0.54 , 9.950000000000001 , 3.87,0,0,28.57958104,77.21447182
636.416 s, -0.54 , 7.66 , 5.63,0,0,28.57958104,77.21447182
636.447 s, -1.11 , 7.96 , 6.93,0,0,28.57958104,77.21447182
636.477 s, -0.11 , 8.69 , 7.04,0,0,28.57958104,77.21447182
636.508 s, 0.8 , 7.66 , 7.01,0,0,28.57958104,77.21447182
636.538 s, 0.34 , 8.040000000000001 , 6.05,0,0,28.57958104,77.21447182
636.569 s, 0.08 , 10.07 , 4.82,0,0,28.57958104,77.21447182
636.6 s, -0.04 , 9.11 , 4.29,0,0,28.57958104,77.21447182
636.63 s, -1.22 , 7.3500000000000005 , 4.17,0,0,28.57958104,77.21447182
636.6610000000001 s, -1.9100000000000001 , 8.69 , 4.44,0,0,28.57958104,77.21447182
636.691 s, -1.3 , 9.34 , 4.67,0,0,28.57958104,77.21447182
636.722 s, -1.11 , 8.35 , 4.5200000000000005,0,0,28.57958104,77.21447182
636.7520000000001 s, -1.53 , 7.7700000000000005 , 4.25,0,0,28.57958104,77.21447182
636.783 s, -1.6500000000000001 , 8.61 , 3.64,0,0,28.57958104,77.21447182
636.814 s, -1.61 , 8.46 , 3.25,0,0,28.57958104,77.21447182
636.844 s, -2.18 , 7.73 , 3.41,0,0,28.57958104,77.21447182
636.875 s, -2.34 , 7.5 , 4.25,0,0,28.57958104,77.21447182
636.9060000000001 s, -2.22 , 9.72 , 4.33,0,0,28.57958104,77.21447182
636.937 s, -1.95 , 9.34 , 3.75,0,0,28.57958104,77.21447182
636.968 s, -2.0300000000000002 , 7.01 , 3.52,0,0,28.57958104,77.21447182
636.998 s, -2.14 , 6.8100000000000005 , 4.0200000000000005,0,0,28.57958104,77.21447182
637.029 s, -1.45 , 8.040000000000001 , 4.25,0,0,28.57958104,77.21447182
637.059 s, -0.73 , 7.96 , 3.83,0,0,28.57958104,77.21447182
637.09 s, -1.53 , 9.3 , 3.52,0,0,28.57958104,77.21447182
637.121 s, -1.8800000000000001 , 10.76 , 3.25,0,0,28.57958104,77.21447182
637.1510000000001 s, -1.42 , 8.8 , 3.41,0,0,28.57958104,77.21447182
637.182 s, -1.76 , 6.78 , 4.44,0,0,28.57958104,77.21447182
637.214 s, -1.1500000000000001 , 8.38 , 5.44,0,0,28.57958104,77.21447182
637.245 s, 0.11 , 7.7700000000000005 , 5.97,0,0,28.57958104,77.21447182
637.275 s, -1.3 , 7.58 , 5.44,0,0,28.57958104,77.21447182
637.306 s, -2.56 , 8.23 , 4.86,0,0,28.57958104,77.21447182
637.336 s, -2.99 , 7.5 , 4.5200000000000005,0,0,28.57958104,77.21447182
637.367 s, -2.37 , 7.390000000000001 , 4.0600000000000005,0,0,28.57958104,77.21447182
637.398 s, -0.92 , 7.24 , 5.55,0,0,28.57958104,77.21447182
637.428 s, -0.6900000000000001 , 8.23 , 7.04,0,0,28.57958104,77.21447182
637.4590000000001 s, -0.23 , 8.69 , 7.01,0,0,28.57958104,77.21447182
637.489 s, 0.11 , 8.5 , 7.01,0,0,28.57958104,77.21447182
637.52 s, -0.08 , 8.08 , 7.08,0,0,28.57958104,77.21447182
637.5500000000001 s, -0.54 , 8.540000000000001 , 6.55,0,0,28.57958104,77.21447182
637.581 s, -0.42 , 8.42 , 6.2,0,0,28.57958104,77.21447182
637.612 s, 0.0 , 7.3100000000000005 , 5.9,0,0,28.57958104,77.21447182
637.643 s, -0.65 , 8.31 , 5.05,0,0,28.57958104,77.21447182
637.673 s, -1.0 , 9.8 , 4.67,0,0,28.57958104,77.21447182
637.7040000000001 s, -0.23 , 8.040000000000001 , 4.98,0,0,28.57958104,77.21447182
637.735 s, -0.04 , 6.16 , 4.98,0,0,28.57958104,77.21447182
637.765 s, -0.77 , 7.890000000000001 , 5.13,0,0,28.57958104,77.21447182
637.796 s, -0.73 , 7.62 , 6.43,0,0,28.57958104,77.21447182
637.827 s, -1.34 , 5.59 , 6.78,0,0,28.57958104,77.21447182
637.862 s, -2.68 , 9.38 , 5.01,0,0,28.57958104,77.21447182
637.893 s, -1.1500000000000001 , 8.23 , 5.17,0,0,28.57958104,77.21447182
637.924 s, -1.22 , 7.390000000000001 , 4.98,0,0,28.57958104,77.21447182
637.9540000000001 s, -0.38 , 8.38 , 4.94,0,0,28.57958104,77.21447182
637.985 s, 1.19 , 8.120000000000001 , 5.59,0,0,28.57958104,77.21447182
638.015 s, 0.92 , 8.15 , 5.55,0,0,28.57958104,77.21447182
638.046 s, -0.19 , 8.540000000000001 , 5.13,0,0,28.57958104,77.21447182
638.076 s, -1.19 , 7.92 , 5.21,0,0,28.57958104,77.21447182
638.107 s, -1.8800000000000001 , 7.73 , 5.82,0,0,28.57958104,77.21447182
638.138 s, -1.1500000000000001 , 7.3500000000000005 , 7.16,0,0,28.57958104,77.21447182
638.168 s, -1.68 , 7.62 , 7.3500000000000005,0,0,28.57958104,77.21447182
638.201 s, -2.3000000000000003 , 7.43 , 7.04,0,0,28.57958104,77.21447182
638.231 s, -1.57 , 7.54 , 6.890000000000001,0,0,28.57958104,77.21447182
638.2620000000001 s, -1.1500000000000001 , 8.0 , 6.51,0,0,28.57958104,77.21447182
638.293 s, -1.19 , 6.09 , 6.2,0,0,28.57958104,77.21447182
638.323 s, -2.45 , 6.47 , 4.86,0,0,28.57958104,77.21447182
638.354 s, -2.37 , 9.3 , 3.9,0,0,28.57958104,77.21447182
638.385 s, -1.1500000000000001 , 7.08 , 4.86,0,0,28.57958104,77.21447182
638.416 s, -2.95 , 8.540000000000001 , 4.25,0,0,28.57958104,77.21447182
638.446 s, -2.0300000000000002 , 8.120000000000001 , 4.86,0,0,28.57958104,77.21447182
638.477 s, -0.8 , 5.7 , 5.67,0,0,28.57958104,77.21447182
638.508 s, -1.76 , 7.43 , 5.05,0,0,28.57958104,77.21447182
638.539 s, -1.99 , 9.3 , 5.09,0,0,28.57958104,77.21447182
638.57 s, -0.5700000000000001 , 5.47 , 5.7,0,0,28.57958104,77.21447182
638.6 s, -1.84 , 7.62 , 4.5600000000000005,0,0,28.57958104,77.21447182
638.631 s, -3.22 , 11.83 , 4.1,0,0,28.57958104,77.21447182
638.6610000000001 s, -1.53 , 6.43 , 5.44,0,0,28.57958104,77.21447182
638.692 s, -1.61 , 7.04 , 4.4,0,0,28.57958104,77.21447182
638.722 s, 0.34 , 10.41 , 4.79,0,0,28.57958104,77.21447182
638.753 s, 2.7600000000000002 , 7.73 , 6.74,0,0,28.57958104,77.21447182
638.784 s, 0.08 , 5.67 , 6.16,0,0,28.57958104,77.21447182
638.814 s, -2.49 , 10.450000000000001 , 2.72,0,0,28.57958104,77.21447182
638.857 s, -0.5700000000000001 , 6.390000000000001 , 5.4,0,0,28.57958104,77.21447182
638.89 s, -1.84 , 8.120000000000001 , 7.46,0,0,28.57958104,77.21447182
638.921 s, -1.61 , 7.3500000000000005 , 8.46,0,0,28.57958104,77.21447182
638.951 s, -2.45 , 6.62 , 7.62,0,0,28.57958104,77.21447182
638.982 s, -1.95 , 7.04 , 6.32,0,0,28.57958104,77.21447182
639.0120000000001 s, -0.88 , 6.97 , 5.05,0,0,28.57958104,77.21447182
639.043 s, -0.65 , 8.31 , 4.13,0,0,28.57958104,77.21447182
639.0740000000001 s, -0.31 , 7.73 , 4.36,0,0,28.57958104,77.21447182
639.106 s, -0.31 , 5.78 , 4.79,0,0,28.57958104,77.21447182
639.1370000000001 s, -1.57 , 9.15 , 4.36,0,0,28.57958104,77.21447182
639.167 s, -0.19 , 9.19 , 5.24,0,0,28.57958104,77.21447182
639.201 s, 0.77 , 4.71 , 7.890000000000001,0,0,28.57958104,77.21447182
639.231 s, -0.73 , 6.2 , 8.27,0,0,28.57958104,77.21447182
639.2620000000001 s, -0.11 , 8.92 , 6.890000000000001,0,0,28.57958104,77.21447182
639.293 s, 0.84 , 8.61 , 5.01,0,0,28.57958104,77.21447182
639.323 s, -0.08 , 7.58 , 3.98,0,0,28.57958104,77.21447182
639.354 s, 0.5 , 9.03 , 6.05,0,0,28.57958104,77.21447182
639.384 s, 1.11 , 7.24 , 7.92,0,0,28.57958104,77.21447182
639.415 s, 0.84 , 6.13 , 8.88,0,0,28.57958104,77.21447182
639.445 s, 1.26 , 6.8100000000000005 , 8.46,0,0,28.57958104,77.21447182
639.476 s, 1.95 , 6.8100000000000005 , 7.390000000000001,0,0,28.57958104,77.21447182
639.509 s, 1.9100000000000001 , 7.54 , 6.01,0,0,28.57958104,77.21447182
639.539 s, 0.04 , 8.0 , 5.67,0,0,28.57958104,77.21447182
639.57 s, -0.96 , 7.96 , 6.09,0,0,28.57958104,77.21447182
639.601 s, 0.27 , 6.66 , 7.2700000000000005,0,0,28.57958104,77.21447182
639.631 s, 1.03 , 7.12 , 7.3500000000000005,0,0,28.57958104,77.21447182
639.662 s, 2.34 , 6.390000000000001 , 7.08,0,0,28.57958104,77.21447182
639.692 s, 2.99 , 5.51 , 6.66,0,0,28.57958104,77.21447182
639.7230000000001 s, 2.18 , 5.82 , 5.59,0,0,28.57958104,77.21447182
639.754 s, 0.5700000000000001 , 7.8100000000000005 , 5.17,0,0,28.57958104,77.21447182
639.784 s, -4.86 , 16.35 , 1.6500000000000001,0,0,28.57958104,77.21447182
639.815 s, -6.8100000000000005 , 16.27 , 5.17,0,0,28.57958104,77.21447182
639.846 s, -3.9 , 17.3 , 13.4,0,0,28.57958104,77.21447182
639.8870000000001 s, 0.23 , -4.0200000000000005 , 10.83,0,0,28.57958104,77.21447182
639.918 s, -1.49 , -0.8 , 15.01,0,0,28.57958104,77.21447182
639.9490000000001 s, -1.42 , 3.52 , 11.52,0,0,28.57958104,77.21447182
639.979 s, -0.08 , 2.7600000000000002 , 5.09,0,0,28.57958104,77.21447182
640.01 s, 1.49 , 3.06 , 2.87,0,0,28.57958104,77.21447182
640.04 s, 0.11 , 4.0600000000000005 , 2.2600000000000002,0,0,28.57958104,77.21447182
640.071 s, -4.0600000000000005 , 5.51 , 0.08,0,0,28.57958104,77.21447182
640.102 s, -7.96 , 7.8100000000000005 , -2.45,0,0,28.57958104,77.21447182
640.1320000000001 s, -6.97 , 7.58 , -0.65,0,0,28.57958104,77.21447182
640.163 s, -2.22 , 6.890000000000001 , 3.22,0,0,28.57958104,77.21447182
640.194 s, 0.6900000000000001 , 7.62 , 4.98,0,0,28.57958104,77.21447182
640.224 s, 1.0 , 7.24 , 4.82,0,0,28.57958104,77.21447182
640.255 s, -0.92 , 6.8500000000000005 , 3.48,0,0,28.57958104,77.21447182
640.285 s, -3.9 , 8.27 , 0.73,0,0,28.57958104,77.21447182
640.316 s, -4.36 , 6.97 , 2.91,0,0,28.57958104,77.21447182
640.347 s, -0.27 , 8.5 , 8.31,0,0,28.57958104,77.21447182
640.3770000000001 s, 3.87 , 10.450000000000001 , 11.06,0,0,28.57958104,77.21447182
640.408 s, 1.19 , 8.42 , 7.69,0,0,28.57958104,77.21447182
640.438 s, -2.79 , 7.58 , 6.62,0,0,28.57958104,77.21447182
640.469 s, -2.95 , 7.04 , 8.8,0,0,28.57958104,77.21447182
640.5 s, -3.37 , 5.36 , 9.23,0,0,28.57958104,77.21447182
640.532 s, -4.13 , 5.93 , 7.96,0,0,28.57958104,77.21447182
640.563 s, -1.84 , 6.62 , 7.46,0,0,28.57958104,77.21447182
640.593 s, -1.19 , 5.55 , 7.62,0,0,28.57958104,77.21447182
640.624 s, -3.41 , 5.55 , 7.2700000000000005,0,0,28.57958104,77.21447182
640.654 s, -3.48 , 7.69 , 7.12,0,0,28.57958104,77.21447182
640.6850000000001 s, -2.22 , 5.63 , 6.47,0,0,28.57958104,77.21447182
640.716 s, -2.5300000000000002 , 5.17 , 6.47,0,0,28.57958104,77.21447182
640.746 s, -2.72 , 6.47 , 6.97,0,0,28.57958104,77.21447182
640.777 s, -1.95 , 5.21 , 6.28,0,0,28.57958104,77.21447182
640.807 s, -4.0200000000000005 , 8.31 , 4.67,0,0,28.57958104,77.21447182
640.838 s, -4.25 , 11.03 , 4.21,0,0,28.57958104,77.21447182
640.872 s, -1.8800000000000001 , 6.16 , 5.82,0,0,28.57958104,77.21447182
640.903 s, -0.88 , 5.4 , 7.54,0,0,28.57958104,77.21447182
640.933 s, -0.46 , 5.17 , 8.31,0,0,28.57958104,77.21447182
640.964 s, -0.65 , 6.28 , 6.51,0,0,28.57958104,77.21447182
640.994 s, -1.53 , 9.23 , 4.98,0,0,28.57958104,77.21447182
641.025 s, -1.8 , 8.88 , 4.63,0,0,28.57958104,77.21447182
641.0550000000001 s, -3.98 , 4.75 , 5.44,0,0,28.57958104,77.21447182
641.086 s, -6.24 , 5.47 , 7.66,0,0,28.57958104,77.21447182
641.117 s, -4.75 , 4.79 , 10.03,0,0,28.57958104,77.21447182
641.147 s, -3.98 , 6.32 , 8.88,0,0,28.57958104,77.21447182
641.178 s, -1.72 , 5.82 , 7.2700000000000005,0,0,28.57958104,77.21447182
641.2090000000001 s, -1.45 , 6.2 , 5.59,0,0,28.57958104,77.21447182
641.24 s, -1.8 , 7.3500000000000005 , 4.29,0,0,28.57958104,77.21447182
641.271 s, -1.57 , 6.74 , 4.1,0,0,28.57958104,77.21447182
641.302 s, -2.83 , 5.82 , 4.13,0,0,28.57958104,77.21447182
641.332 s, -3.52 , 7.58 , 4.86,0,0,28.57958104,77.21447182
641.363 s, -1.8 , 8.08 , 6.3500000000000005,0,0,28.57958104,77.21447182
