time,x-axis,y-axis,z-axis,Event1,Event2, ,
602.8340000000001 s,-0.46,3.68,7.05,0,0,28.64598711,77.33673947

602.854 s,-0.46,3.68,7.05,0,0,28.64598711,77.33673947

602.874 s,0.15,4.44,7.51,0,0,28.64598711,77.33673947

602.894 s,0.15,4.44,7.51,0,0,28.64598711,77.33673947

602.914 s,0.77,5.67,8.12,0,0,28.64598711,77.33673947

602.934 s,0.61,5.36,7.97,0,0,28.64598711,77.33673947

602.9540000000001 s,0.61,5.36,7.97,0,0,28.64598711,77.33673947

602.981 s,-0.31,5.06,7.97,0,0,28.64598711,77.33673947

602.996 s,-0.31,5.36,8.43,0,0,28.64598711,77.33673947

603.017 s,-0.31,5.36,8.43,0,0,28.64598711,77.33673947

603.0360000000001 s,0.15,4.75,8.12,0,0,28.64598711,77.33673947

603.054 s,0.15,4.75,8.12,0,0,28.64598711,77.33673947

603.0740000000001 s,0.15,3.52,6.74,0,0,28.64598711,77.33673947

603.094 s,0.15,4.14,7.2,0,0,28.64598711,77.33673947

603.114 s,0.15,4.14,7.2,0,0,28.64598711,77.33673947

603.135 s,0.92,5.67,8.73,0,0,28.64598711,77.33673947

603.155 s,1.38,5.21,8.58,0,0,28.64598711,77.33673947

603.174 s,1.38,5.21,8.58,0,0,28.64598711,77.33673947

603.194 s,0.46,4.6,8.27,0,0,28.64598711,77.33673947

603.214 s,0.46,4.6,8.27,0,0,28.64598711,77.33673947

603.238 s,0.46,4.29,7.81,0,0,28.64598711,77.33673947

603.26 s,0.31,4.29,8.27,0,0,28.64598711,77.33673947

603.279 s,0.31,4.29,8.27,0,0,28.64595943,77.33678617

603.302 s,0.46,4.29,8.12,0,0,28.64595943,77.33678617

603.3340000000001 s,0.46,4.14,7.66,0,0,28.64595943,77.33678617

603.356 s,0.31,4.6,7.35,0,0,28.64595943,77.33678617

603.379 s,0.31,4.6,7.35,0,0,28.64595943,77.33678617

603.395 s,0.46,5.52,8.27,0,0,28.64595943,77.33678617

603.414 s,0.77,4.9,7.97,0,0,28.64595943,77.33678617

603.434 s,0.77,4.9,7.97,0,0,28.64595943,77.33678617

603.4540000000001 s,0.31,4.29,7.81,0,0,28.64595943,77.33678617

603.474 s,0.31,4.29,7.81,0,0,28.64595943,77.33678617

603.494 s,-0.15,5.21,8.58,0,0,28.64595943,77.33678617

603.514 s,0.46,5.82,9.19,0,0,28.64595943,77.33678617

603.534 s,0.46,5.82,9.19,0,0,28.64595943,77.33678617

603.554 s,0.61,5.52,8.58,0,0,28.64595943,77.33678617

603.5740000000001 s,-0.31,3.83,7.81,0,0,28.64595943,77.33678617

603.594 s,-0.31,3.83,7.81,0,0,28.64595943,77.33678617

603.614 s,-1.07,3.52,6.44,0,0,28.64595943,77.33678617

603.634 s,-1.07,3.52,6.44,0,0,28.64595943,77.33678617

603.662 s,-0.61,3.68,7.66,0,0,28.64595943,77.33678617

603.678 s,-0.15,3.98,8.73,0,0,28.64595943,77.33678617

603.696 s,-0.15,3.98,8.73,0,0,28.64595943,77.33678617

603.718 s,-0.46,4.14,8.73,0,0,28.64595943,77.33678617

603.734 s,-0.46,4.14,8.73,0,0,28.64595943,77.33678617

603.754 s,-0.61,3.83,9.04,0,0,28.64595943,77.33678617

603.774 s,-0.31,3.98,9.04,0,0,28.64595943,77.33678617

603.794 s,-0.31,3.98,9.04,0,0,28.64595943,77.33678617

603.814 s,-0.46,3.98,8.58,0,0,28.64595943,77.33678617

603.8340000000001 s,-0.31,3.22,7.2,0,0,28.64595943,77.33678617

603.854 s,-0.31,3.22,7.2,0,0,28.64595943,77.33678617

603.874 s,-0.46,3.06,7.35,0,0,28.64595943,77.33678617

603.894 s,-0.46,3.06,7.35,0,0,28.64595943,77.33678617

603.914 s,-0.46,4.44,8.89,0,0,28.64595943,77.33678617

603.934 s,-0.61,4.9,9.96,0,0,28.64595943,77.33678617

603.9540000000001 s,-0.61,4.9,9.96,0,0,28.64595943,77.33678617

603.974 s,-1.07,3.98,9.19,0,0,28.64595943,77.33678617

603.994 s,-0.92,2.76,7.81,0,0,28.64595943,77.33678617

604.014 s,-0.92,2.76,7.81,0,0,28.64595943,77.33678617

604.034 s,-0.61,3.52,7.35,0,0,28.64595943,77.33678617

604.054 s,-0.61,3.52,7.35,0,0,28.64595943,77.33678617

604.0740000000001 s,-0.15,5.21,8.58,0,0,28.64595943,77.33678617

604.094 s,0.77,5.06,8.73,0,0,28.64595943,77.33678617

604.114 s,0.77,5.06,8.73,0,0,28.64595943,77.33678617

604.135 s,0.46,4.29,7.97,0,0,28.64595943,77.33678617

604.155 s,0.15,3.98,7.66,0,0,28.64595943,77.33678617

604.174 s,0.15,3.98,7.66,0,0,28.64595943,77.33678617

604.198 s,-0.31,3.83,8.12,0,0,28.64595943,77.33678617

604.214 s,-0.31,3.83,8.12,0,0,28.64595943,77.33678617

604.239 s,-0.61,3.83,8.12,0,0,28.64595943,77.33678617

604.2620000000001 s,-0.46,4.6,8.58,0,0,28.64595943,77.33678617

604.294 s,0.31,5.21,8.73,0,0,28.64593101,77.33683928

604.317 s,0.46,4.6,7.97,0,0,28.64593101,77.33683928

604.339 s,0.46,4.6,7.97,0,0,28.64593101,77.33683928

604.356 s,0.15,3.68,7.2,0,0,28.64593101,77.33683928

604.374 s,0.15,3.68,7.2,0,0,28.64593101,77.33683928

604.394 s,0.15,4.14,8.27,0,0,28.64593101,77.33683928

604.414 s,0.15,4.29,8.73,0,0,28.64593101,77.33683928

604.434 s,0.15,4.29,8.73,0,0,28.64593101,77.33683928

604.4540000000001 s,-0.46,4.14,8.58,0,0,28.64593101,77.33683928

604.474 s,-0.46,4.14,8.58,0,0,28.64593101,77.33683928

604.494 s,-0.77,4.14,9.04,0,0,28.64593101,77.33683928

604.514 s,-0.31,4.29,8.89,0,0,28.64593101,77.33683928

604.534 s,-0.31,4.29,8.89,0,0,28.64593101,77.33683928

604.554 s,-0.15,3.83,7.97,0,0,28.64593101,77.33683928

604.5740000000001 s,-0.15,3.83,7.05,0,0,28.64593101,77.33683928

604.594 s,-0.15,3.83,7.05,0,0,28.64593101,77.33683928

604.614 s,0.31,3.98,7.05,0,0,28.64593101,77.33683928

604.634 s,0.31,3.98,7.05,0,0,28.64593101,77.33683928

604.654 s,0.61,4.9,8.27,0,0,28.64593101,77.33683928

604.674 s,0.15,5.21,9.35,0,0,28.64593101,77.33683928

604.694 s,0.15,5.21,9.35,0,0,28.64593101,77.33683928

604.714 s,-0.77,4.75,9.5,0,0,28.64593101,77.33683928

604.734 s,-0.77,4.75,9.5,0,0,28.64593101,77.33683928

604.754 s,-1.07,3.52,8.89,0,0,28.64593101,77.33683928

604.774 s,-1.38,3.22,8.58,0,0,28.64593101,77.33683928

604.794 s,-1.38,3.22,8.58,0,0,28.64593101,77.33683928

604.814 s,-0.77,3.22,8.43,0,0,28.64593101,77.33683928

604.8340000000001 s,-0.31,3.52,7.97,0,0,28.64593101,77.33683928

604.854 s,-0.31,3.52,7.97,0,0,28.64593101,77.33683928

604.874 s,0.31,3.83,7.97,0,0,28.64593101,77.33683928

604.894 s,0.31,3.83,7.97,0,0,28.64593101,77.33683928

604.914 s,0.31,4.29,8.27,0,0,28.64593101,77.33683928

604.934 s,-0.15,4.6,8.89,0,0,28.64593101,77.33683928

604.966 s,-0.15,4.6,8.89,0,0,28.64593101,77.33683928

604.996 s,0.15,3.37,7.66,0,0,28.64593101,77.33683928

605.014 s,0.15,3.37,7.66,0,0,28.64593101,77.33683928

605.034 s,0.31,3.83,7.51,0,0,28.64593101,77.33683928

605.054 s,0.31,3.83,7.51,0,0,28.64593101,77.33683928

605.0740000000001 s,0.46,4.14,7.97,0,0,28.64593101,77.33683928

605.094 s,0.46,4.14,8.27,0,0,28.64593101,77.33683928

605.114 s,0.46,4.14,8.27,0,0,28.64593101,77.33683928

605.134 s,0.46,3.83,8.27,0,0,28.64593101,77.33683928

605.154 s,0.46,3.83,8.27,0,0,28.64593101,77.33683928

605.174 s,0.31,3.98,8.12,0,0,28.64593101,77.33683928

605.197 s,0.31,4.29,8.89,0,0,28.64593101,77.33683928

605.214 s,0.31,4.29,8.89,0,0,28.64593101,77.33683928

605.236 s,0.31,4.75,9.81,0,0,28.64593101,77.33683928

605.2620000000001 s,0.15,4.14,8.58,0,0,28.64593101,77.33683928

605.279 s,0.15,4.14,8.58,0,0,28.64589891,77.33689029

605.314 s,-0.15,3.06,7.35,0,0,28.64589891,77.33689029

605.3340000000001 s,-0.31,4.14,8.27,0,0,28.64589891,77.33689029

605.354 s,-0.31,5.82,10.11,0,0,28.64589891,77.33689029

605.374 s,-0.31,5.82,10.11,0,0,28.64589891,77.33689029

605.394 s,-0.15,4.14,9.04,0,0,28.64589891,77.33689029

605.414 s,-0.92,2.91,7.2,0,0,28.64589891,77.33689029

605.434 s,-0.92,2.91,7.2,0,0,28.64589891,77.33689029

605.4540000000001 s,-0.77,3.37,7.35,0,0,28.64589891,77.33689029

605.474 s,-0.77,3.37,7.35,0,0,28.64589891,77.33689029

605.494 s,-0.77,5.21,8.89,0,0,28.64589891,77.33689029

605.514 s,0.15,4.75,8.73,0,0,28.64589891,77.33689029

605.534 s,0.15,4.75,8.73,0,0,28.64589891,77.33689029

605.554 s,-0.15,3.68,7.35,0,0,28.64589891,77.33689029

605.5740000000001 s,-0.15,3.68,7.35,0,0,28.64589891,77.33689029

605.594 s,-0.15,3.68,7.35,0,0,28.64589891,77.33689029

605.623 s,0.46,3.98,8.58,0,0,28.64589891,77.33689029

605.639 s,0.46,3.98,8.58,0,0,28.64589891,77.33689029

605.6610000000001 s,0.15,4.75,9.19,0,0,28.64589891,77.33689029

605.694 s,0.15,4.29,8.43,0,0,28.64589891,77.33689029

605.714 s,0.15,3.98,8.27,0,0,28.64589891,77.33689029

605.734 s,0.15,3.98,8.27,0,0,28.64589891,77.33689029

605.754 s,0.46,4.44,8.43,0,0,28.64589891,77.33689029

605.774 s,0.31,3.83,7.97,0,0,28.64589891,77.33689029

605.794 s,0.31,3.83,7.97,0,0,28.64589891,77.33689029

605.814 s,-0.31,3.98,8.27,0,0,28.64589891,77.33689029

605.8340000000001 s,-0.31,3.52,8.27,0,0,28.64589891,77.33689029

605.854 s,-0.31,3.52,8.27,0,0,28.64589891,77.33689029

605.874 s,-0.46,3.68,8.43,0,0,28.64589891,77.33689029

605.894 s,-0.46,3.68,8.43,0,0,28.64589891,77.33689029

605.914 s,-0.77,3.68,8.12,0,0,28.64589891,77.33689029

605.934 s,-0.46,3.37,7.97,0,0,28.64589891,77.33689029

605.9540000000001 s,-0.46,3.37,7.97,0,0,28.64589891,77.33689029

605.974 s,0.31,3.22,7.51,0,0,28.64589891,77.33689029

605.994 s,0.31,4.9,8.89,0,0,28.64589891,77.33689029

606.014 s,0.31,4.9,8.89,0,0,28.64589891,77.33689029

606.043 s,-0.46,7.51,11.49,0,0,28.64589891,77.33689029

606.0740000000001 s,-0.15,3.22,9.04,0,0,28.64589891,77.33689029

606.094 s,-0.77,1.23,6.28,0,0,28.64589891,77.33689029

606.115 s,-0.77,1.23,6.28,0,0,28.64589891,77.33689029

606.134 s,-1.38,2.15,6.74,0,0,28.64589891,77.33689029

606.154 s,-1.38,2.15,6.74,0,0,28.64589891,77.33689029

606.174 s,-0.92,5.82,11.34,0,0,28.64589891,77.33689029

606.197 s,0.31,4.29,10.11,0,0,28.64589891,77.33689029

606.214 s,0.31,4.29,10.11,0,0,28.64589891,77.33689029

606.239 s,-0.46,1.53,6.9,0,0,28.64589891,77.33689029

606.2620000000001 s,-0.77,2.6,5.67,0,0,28.64589891,77.33689029

606.294 s,-0.92,4.75,6.44,0,0,28.64586143,77.33694124

606.317 s,-0.61,4.6,9.19,0,0,28.64586143,77.33694124

606.34 s,-0.61,4.6,9.19,0,0,28.64586143,77.33694124

606.403 s,0.92,4.6,11.65,0,0,28.64586143,77.33694124

606.418 s,1.99,3.83,7.97,0,0,28.64586143,77.33694124

606.434 s,1.99,3.83,7.97,0,0,28.64586143,77.33694124

606.4540000000001 s,2.15,4.14,5.36,0,0,28.64586143,77.33694124

606.474 s,2.15,4.14,5.36,0,0,28.64586143,77.33694124

606.494 s,2.45,5.06,5.52,0,0,28.64586143,77.33694124

606.514 s,2.76,6.28,8.12,0,0,28.64586143,77.33694124

606.534 s,2.76,6.28,8.12,0,0,28.64586143,77.33694124

606.554 s,0.92,5.98,9.04,0,0,28.64586143,77.33694124

606.5740000000001 s,0.92,5.98,9.04,0,0,28.64586143,77.33694124

606.594 s,-1.53,4.44,8.89,0,0,28.64586143,77.33694124

606.614 s,-4.14,4.9,7.97,0,0,28.64586143,77.33694124

606.634 s,-4.14,4.9,7.97,0,0,28.64586143,77.33694124

606.654 s,-3.98,3.68,8.89,0,0,28.64586143,77.33694124

606.674 s,-3.37,2.91,8.27,0,0,28.64586143,77.33694124

606.694 s,-3.37,2.91,8.27,0,0,28.64586143,77.33694124

606.714 s,-2.6,3.22,6.9,0,0,28.64586143,77.33694124

606.734 s,-2.6,3.22,6.9,0,0,28.64586143,77.33694124

606.754 s,-2.3,3.68,6.74,0,0,28.64586143,77.33694124

606.774 s,-1.53,4.6,8.12,0,0,28.64586143,77.33694124

606.794 s,-1.53,4.6,8.12,0,0,28.64586143,77.33694124

606.814 s,-0.31,5.21,9.65,0,0,28.64586143,77.33694124

606.8340000000001 s,-0.31,5.06,9.65,0,0,28.64586143,77.33694124

606.854 s,-0.31,5.06,9.65,0,0,28.64586143,77.33694124

606.874 s,-0.15,3.83,7.97,0,0,28.64586143,77.33694124

606.894 s,-0.15,3.83,7.97,0,0,28.64586143,77.33694124

606.914 s,-0.46,3.22,6.9,0,0,28.64586143,77.33694124

606.934 s,-0.61,3.37,6.44,0,0,28.64586143,77.33694124

606.9540000000001 s,-0.61,3.37,6.44,0,0,28.64586143,77.33694124

606.974 s,-0.15,4.75,8.43,0,0,28.64586143,77.33694124

606.994 s,-0.15,5.82,10.42,0,0,28.64586143,77.33694124

607.022 s,0.46,5.82,10.42,0,0,28.64586143,77.33694124

607.038 s,0.46,4.6,9.5,0,0,28.64586143,77.33694124

607.056 s,0.46,4.6,9.5,0,0,28.64586143,77.33694124

607.078 s,-0.31,3.37,8.12,0,0,28.64586143,77.33694124

607.094 s,-0.46,3.52,7.2,0,0,28.64586143,77.33694124

607.114 s,-0.46,3.52,7.2,0,0,28.64586143,77.33694124

607.134 s,-0.77,4.75,7.2,0,0,28.64586143,77.33694124

607.155 s,-0.77,4.75,7.2,0,0,28.64586143,77.33694124

607.174 s,-1.23,4.9,8.43,0,0,28.64586143,77.33694124

607.197 s,-1.38,4.44,9.35,0,0,28.64586143,77.33694124

607.214 s,-1.38,4.44,9.35,0,0,28.64586143,77.33694124

607.238 s,-0.92,3.68,9.35,0,0,28.64586143,77.33694124

607.2620000000001 s,-0.92,3.68,8.58,0,0,28.64586143,77.33694124

607.28 s,-0.92,3.68,8.58,0,0,28.64582006,77.33698299

607.314 s,-0.77,3.37,7.66,0,0,28.64582006,77.33698299

607.3340000000001 s,-0.77,3.83,7.97,0,0,28.64582006,77.33698299

607.354 s,-0.15,4.6,8.89,0,0,28.64582006,77.33698299

607.374 s,-0.15,4.6,8.89,0,0,28.64582006,77.33698299

607.394 s,0.15,3.52,8.27,0,0,28.64582006,77.33698299

607.414 s,-0.46,2.91,7.51,0,0,28.64582006,77.33698299

607.434 s,-0.46,2.91,7.51,0,0,28.64582006,77.33698299

607.4540000000001 s,-0.15,3.22,8.12,0,0,28.64582006,77.33698299

607.474 s,-0.15,3.22,8.12,0,0,28.64582006,77.33698299

607.494 s,-0.15,4.14,9.19,0,0,28.64582006,77.33698299

607.514 s,-0.31,4.14,9.19,0,0,28.64582006,77.33698299

607.534 s,-0.31,4.14,9.19,0,0,28.64582006,77.33698299

607.559 s,-0.15,3.52,8.58,0,0,28.64582006,77.33698299

607.578 s,0.15,3.68,8.43,0,0,28.64582006,77.33698299

607.594 s,0.15,3.68,8.43,0,0,28.64582006,77.33698299

607.614 s,0.61,4.14,8.27,0,0,28.64582006,77.33698299

607.634 s,0.61,4.14,8.27,0,0,28.64582006,77.33698299

607.654 s,0.61,4.29,7.97,0,0,28.64582006,77.33698299

607.6850000000001 s,-0.15,4.9,7.97,0,0,28.64582006,77.33698299

607.721 s,-1.23,5.06,8.27,0,0,28.64582006,77.33698299

607.754 s,-1.53,3.68,8.27,0,0,28.64582006,77.33698299

607.774 s,-1.69,2.3,7.81,0,0,28.64582006,77.33698299

607.794 s,-1.69,2.3,7.81,0,0,28.64582006,77.33698299

607.814 s,-1.38,2.76,8.27,0,0,28.64582006,77.33698299

607.835 s,-1.38,4.14,8.89,0,0,28.64582006,77.33698299

607.854 s,-1.38,4.14,8.89,0,0,28.64582006,77.33698299

607.874 s,0.46,5.52,9.19,0,0,28.64582006,77.33698299

607.894 s,0.46,5.52,9.19,0,0,28.64582006,77.33698299

607.914 s,-0.46,5.67,8.58,0,0,28.64582006,77.33698299

607.934 s,-1.69,4.75,8.12,0,0,28.64582006,77.33698299

607.9540000000001 s,-1.69,4.75,8.12,0,0,28.64582006,77.33698299

607.974 s,-2.15,3.83,7.51,0,0,28.64582006,77.33698299

607.994 s,-2.15,3.83,7.51,0,0,28.64582006,77.33698299

608.014 s,-2.15,3.06,7.81,0,0,28.64582006,77.33698299

608.034 s,-1.53,2.45,7.81,0,0,28.64582006,77.33698299

608.054 s,-1.53,2.45,7.81,0,0,28.64582006,77.33698299

608.0740000000001 s,-1.07,3.22,7.97,0,0,28.64582006,77.33698299

608.094 s,-0.15,4.44,7.81,0,0,28.64582006,77.33698299

608.114 s,-0.15,4.44,7.81,0,0,28.64582006,77.33698299

608.134 s,0.92,3.98,8.27,0,0,28.64582006,77.33698299

608.154 s,0.92,3.98,8.27,0,0,28.64582006,77.33698299

608.174 s,1.07,4.29,8.73,0,0,28.64582006,77.33698299

608.194 s,1.84,6.44,11.34,0,0,28.64582006,77.33698299

608.214 s,1.84,6.44,11.34,0,0,28.64582006,77.33698299

608.239 s,2.6,4.6,9.35,0,0,28.64582006,77.33698299

608.2620000000001 s,2.3,2.76,6.59,0,0,28.64582006,77.33698299

608.294 s,1.38,2.3,5.52,0,0,28.64577765,77.33703258

608.314 s,1.38,2.3,5.52,0,0,28.64577765,77.33703258

608.3340000000001 s,0.92,2.76,7.35,0,0,28.64577765,77.33703258

608.365 s,-1.07,8.43,8.43,0,0,28.64577765,77.33703258

608.409 s,-4.6,4.75,10.57,0,0,28.64577765,77.33703258

608.434 s,-6.13,1.07,7.66,0,0,28.64577765,77.33703258

608.4540000000001 s,-4.9,0.46,9.04,0,0,28.64577765,77.33703258

608.474 s,-4.9,0.46,9.04,0,0,28.64577765,77.33703258

608.494 s,-2.76,3.06,9.81,0,0,28.64577765,77.33703258

608.514 s,-0.31,4.29,8.43,0,0,28.64577765,77.33703258

608.534 s,-0.31,4.29,8.43,0,0,28.64577765,77.33703258

608.554 s,0.92,5.36,7.35,0,0,28.64577765,77.33703258

608.5740000000001 s,0.92,5.36,7.35,0,0,28.64577765,77.33703258

608.6030000000001 s,2.3,5.36,6.13,0,0,28.64577765,77.33703258

608.634 s,3.68,6.74,6.74,0,0,28.64577765,77.33703258

608.654 s,3.68,6.9,8.89,0,0,28.64577765,77.33703258

608.674 s,1.84,4.9,7.05,0,0,28.64577765,77.33703258

608.694 s,1.84,4.9,7.05,0,0,28.64577765,77.33703258

608.714 s,0.31,3.83,5.52,0,0,28.64577765,77.33703258

608.734 s,0.31,3.83,5.52,0,0,28.64577765,77.33703258

608.754 s,-0.77,2.91,7.05,0,0,28.64577765,77.33703258

608.774 s,-2.76,3.06,10.11,0,0,28.64577765,77.33703258

608.794 s,-2.76,3.06,10.11,0,0,28.64577765,77.33703258

608.814 s,-4.44,4.14,11.65,0,0,28.64577765,77.33703258

608.8340000000001 s,-4.9,5.36,11.8,0,0,28.64577765,77.33703258

608.854 s,-4.9,5.36,11.8,0,0,28.64577765,77.33703258

608.874 s,-3.37,4.9,9.5,0,0,28.64577765,77.33703258

608.894 s,-3.37,4.9,9.5,0,0,28.64577765,77.33703258

608.914 s,-3.22,4.14,7.35,0,0,28.64577765,77.33703258

608.934 s,-2.91,3.06,5.36,0,0,28.64577765,77.33703258

608.9540000000001 s,-2.91,3.06,5.36,0,0,28.64577765,77.33703258

608.974 s,-1.07,1.99,5.82,0,0,28.64577765,77.33703258

608.994 s,-1.07,1.99,5.82,0,0,28.64577765,77.33703258

609.014 s,-1.07,3.06,5.82,0,0,28.64577765,77.33703258

609.045 s,-1.38,5.98,8.58,0,0,28.64577765,77.33703258

609.082 s,-0.31,7.66,11.19,0,0,28.64577765,77.33703258

609.114 s,0.15,5.82,10.27,0,0,28.64577765,77.33703258

609.134 s,-0.61,3.68,7.66,0,0,28.64577765,77.33703258

609.155 s,-0.61,3.68,7.66,0,0,28.64577765,77.33703258

609.174 s,-1.07,3.22,6.28,0,0,28.64577765,77.33703258

609.197 s,-0.92,3.22,6.13,0,0,28.64577765,77.33703258

609.214 s,-0.92,3.22,6.13,0,0,28.64577765,77.33703258

609.239 s,-0.61,4.75,8.27,0,0,28.64577765,77.33703258

609.261 s,-0.15,5.98,10.11,0,0,28.64577765,77.33703258

609.291 s,-0.31,6.13,9.96,0,0,28.64573121,77.33708096

609.314 s,-0.31,6.13,9.96,0,0,28.64573121,77.33708096

609.3340000000001 s,-0.77,5.52,9.19,0,0,28.64573121,77.33708096

609.354 s,-0.46,2.91,7.35,0,0,28.64573121,77.33708096

609.374 s,-0.46,2.91,7.35,0,0,28.64573121,77.33708096

609.394 s,-0.61,1.23,4.75,0,0,28.64573121,77.33708096

609.414 s,-0.61,1.23,4.75,0,0,28.64573121,77.33708096

609.434 s,-0.31,0.92,3.68,0,0,28.64573121,77.33708096

609.4540000000001 s,-0.31,1.69,5.06,0,0,28.64573121,77.33708096

609.474 s,-0.31,1.69,5.06,0,0,28.64573121,77.33708096

609.494 s,0.46,2.76,9.04,0,0,28.64573121,77.33708096

609.514 s,1.07,5.06,14.86,0,0,28.64573121,77.33708096

609.534 s,1.07,5.06,14.86,0,0,28.64573121,77.33708096

609.554 s,-0.61,4.6,13.79,0,0,28.64573121,77.33708096

609.5740000000001 s,-0.61,4.6,13.79,0,0,28.64573121,77.33708096

609.594 s,-0.92,2.6,10.42,0,0,28.64573121,77.33708096

609.614 s,-0.77,2.3,7.97,0,0,28.64573121,77.33708096

609.634 s,-0.77,2.3,7.97,0,0,28.64573121,77.33708096

609.654 s,-0.61,3.06,5.98,0,0,28.64573121,77.33708096

609.674 s,0.46,4.29,6.59,0,0,28.64573121,77.33708096

609.694 s,0.46,4.29,6.59,0,0,28.64573121,77.33708096

609.724 s,0.92,4.75,8.27,0,0,28.64573121,77.33708096

609.761 s,0.46,4.44,9.19,0,0,28.64573121,77.33708096

609.794 s,-0.46,3.68,8.73,0,0,28.64573121,77.33708096

609.814 s,-1.23,2.91,8.27,0,0,28.64573121,77.33708096

609.8340000000001 s,-2.15,2.6,9.04,0,0,28.64573121,77.33708096

609.854 s,-2.15,2.6,9.04,0,0,28.64573121,77.33708096

609.874 s,-1.07,3.22,8.73,0,0,28.64573121,77.33708096

609.894 s,-1.07,3.22,8.73,0,0,28.64573121,77.33708096

609.914 s,-1.07,3.98,9.04,0,0,28.64573121,77.33708096

609.934 s,0.31,4.9,9.65,0,0,28.64573121,77.33708096

609.9540000000001 s,0.31,4.9,9.65,0,0,28.64573121,77.33708096

609.974 s,0.61,5.06,9.81,0,0,28.64573121,77.33708096

609.994 s,0.61,5.06,9.81,0,0,28.64573121,77.33708096

610.014 s,0.77,3.83,8.27,0,0,28.64573121,77.33708096

610.034 s,0.77,3.06,7.05,0,0,28.64573121,77.33708096

610.054 s,0.77,3.06,7.05,0,0,28.64573121,77.33708096

610.0740000000001 s,0.92,3.37,7.2,0,0,28.64573121,77.33708096

610.094 s,0.92,4.44,8.58,0,0,28.64573121,77.33708096

610.114 s,0.92,4.44,8.58,0,0,28.64573121,77.33708096

610.134 s,-0.15,4.44,8.43,0,0,28.64573121,77.33708096

610.155 s,-0.15,4.44,8.43,0,0,28.64573121,77.33708096

610.174 s,-1.07,4.6,9.04,0,0,28.64573121,77.33708096

610.197 s,-1.69,4.6,8.58,0,0,28.64573121,77.33708096

610.214 s,-1.69,4.6,8.58,0,0,28.64573121,77.33708096

610.239 s,-1.53,3.83,8.12,0,0,28.64573121,77.33708096

610.26 s,-1.38,3.52,7.51,0,0,28.64573121,77.33708096

610.279 s,-1.38,3.52,7.51,0,0,28.64568973,77.33712486

610.314 s,-0.46,3.68,7.35,0,0,28.64568973,77.33712486

610.3340000000001 s,0.31,6.28,9.19,0,0,28.64568973,77.33712486

610.354 s,0.61,5.06,7.66,0,0,28.64568973,77.33712486

610.374 s,0.61,5.06,7.66,0,0,28.64568973,77.33712486

610.404 s,-0.15,4.9,7.2,0,0,28.64568973,77.33712486

610.441 s,-0.92,4.9,6.9,0,0,28.64568973,77.33712486

610.474 s,-1.84,6.28,8.27,0,0,28.64568973,77.33712486

610.494 s,-2.45,6.28,9.65,0,0,28.64568973,77.33712486

610.514 s,-2.45,4.44,8.43,0,0,28.64568973,77.33712486

610.534 s,-2.45,4.44,8.43,0,0,28.64568973,77.33712486

610.554 s,-2.15,4.29,7.97,0,0,28.64568973,77.33712486

610.5740000000001 s,-2.15,4.29,7.97,0,0,28.64568973,77.33712486

610.594 s,-1.53,4.9,7.81,0,0,28.64568973,77.33712486

610.614 s,-0.77,3.83,6.9,0,0,28.64568973,77.33712486

610.634 s,-0.77,3.83,6.9,0,0,28.64568973,77.33712486

610.654 s,-0.46,3.68,5.67,0,0,28.64568973,77.33712486

610.674 s,0.15,5.21,5.82,0,0,28.64568973,77.33712486

610.694 s,0.15,5.21,5.82,0,0,28.64568973,77.33712486

610.714 s,0.61,6.59,7.66,0,0,28.64568973,77.33712486

610.734 s,0.61,6.59,7.66,0,0,28.64568973,77.33712486

610.754 s,0.46,6.74,9.04,0,0,28.64568973,77.33712486

610.774 s,-0.15,5.98,9.04,0,0,28.64568973,77.33712486

610.794 s,-0.15,5.98,9.04,0,0,28.64568973,77.33712486

610.814 s,-0.15,3.98,7.81,0,0,28.64568973,77.33712486

610.8340000000001 s,-0.15,3.98,6.74,0,0,28.64568973,77.33712486

610.854 s,-0.31,3.06,6.74,0,0,28.64568973,77.33712486

610.874 s,-0.15,3.37,6.59,0,0,28.64568973,77.33712486

610.894 s,-0.15,3.37,6.59,0,0,28.64568973,77.33712486

610.914 s,0.61,5.36,9.19,0,0,28.64568973,77.33712486

610.934 s,1.23,6.59,9.96,0,0,28.64568973,77.33712486

610.9540000000001 s,1.23,6.59,9.96,0,0,28.64568973,77.33712486

610.974 s,0.77,5.52,8.27,0,0,28.64568973,77.33712486

610.994 s,0.77,5.52,8.27,0,0,28.64568973,77.33712486

611.014 s,0.77,4.6,7.05,0,0,28.64568973,77.33712486

